login_attempts_per_min,files_accessed_per_min,cpu_usage_avg,network_out_mb,process_count
2,11,8.654499772351073,0.7120929880818965,55
2,5,26.566317738090497,2.3558730750825108,57
0,5,35.329293587983635,3.985291265771415,41
0,17,28.616417867385348,4.954421328452847,35
1,3,5.895330591111476,0.7985015093724246,39
0,15,37.845849813844985,3.8083341634059713,59
0,16,38.201945653388655,0.5313082283845745,34
1,8,7.655077579110904,0.5152729193820667,68
2,2,25.824231048726773,3.4881109536789463,75
0,8,11.683145306231696,2.454461870061604,48
2,8,10.660593249595747,4.761961339753585,79
0,9,13.892645741425905,4.768968074800714,44
1,13,39.1865496600907,1.4208437198075683,78
2,14,35.00820239012616,2.7371913329700943,37
2,9,34.71610577201642,3.823015819052036,78
0,4,19.35076141842653,2.6402072334038778,71
41,115,88.38758673162745,185.68677022011678,140
2,19,13.248386786440786,2.2042569326207944,78
1,14,8.651733179153375,2.774298425105134,55
0,14,24.61122009242153,2.0383082172615485,62
2,4,23.14365858876527,3.501451333811549,31
0,6,5.735359395726708,4.815844866057532,55
1,4,33.47713458058232,1.769831348417862,58
1,2,29.9043513296056,1.3522192844195746,47
2,7,28.609154868005017,2.8324959509916794,48
1,16,24.599768070852267,1.2299224071824306,30
0,13,19.389446646546446,3.754440802185214,47
1,8,34.867884169270724,3.1846764060069837,71
1,5,23.26596420171257,3.7697670446266347,60
0,2,7.291166041173547,4.1658732524464455,66
0,16,33.59225035838185,1.665745510012929,39
2,11,6.399501232742702,4.160904502010574,38
1,15,26.350407879749106,3.6975476262847877,32
2,16,21.163725977185,3.9906045387671467,72
2,10,35.67756243426121,2.234941245810267,79
1,10,17.573840615788686,3.676340247440524,32
1,15,28.608054684330053,3.7685962574499543,62
0,8,27.88974891266968,2.0366928064206764,32
2,13,33.4814850031685,3.655455365910701,34
2,9,16.205606727139905,1.4525225427536468,60
0,19,10.07266827879577,2.371189764288788,74
0,7,22.970821238788034,3.570886845110326,74
1,6,6.826862467354177,2.832048276357745,54
0,16,9.774011399638612,2.605765347154315,47
1,2,36.97590665843217,1.4616521844421833,49
1,5,37.63421250994999,1.7650204917351537,45
1,19,13.92426624368216,1.4672106441982242,47
0,17,8.264841143622697,4.230639337626657,74
2,9,39.60891831578478,2.9026763782222655,50
1,5,29.758417558773015,2.518505409740178,57
2,10,19.82138361046365,3.659793210309972,47
2,11,15.648709288324957,2.4508818153974983,36
1,18,13.01059710167581,4.497752268651016,57
2,7,38.54775899863525,4.047099277201753,50
0,5,33.406844826713495,0.5403559423754852,60
2,11,37.276682471561564,4.2281667868650885,68
0,5,20.030156537468482,4.388283201208295,50
0,16,6.635403165486432,1.7825194177724242,63
2,13,17.433994200496375,3.1403539909072347,58
2,11,24.28853645585806,1.7969607949605693,58
2,14,22.962943303996024,0.7375865271258155,51
2,15,29.590207148412347,2.7086267469767944,61
0,5,31.683474797245758,1.5243337043689964,53
2,6,20.595880463329607,1.8646780189330154,42
1,1,6.763879020101218,1.9782593033831455,40
0,7,24.132041707551764,1.5695236202053597,46
2,13,13.293865749933106,4.904516495524805,74
0,16,7.612707013140225,2.9136040503718927,79
1,9,38.98744166157484,2.6196361298853197,41
2,12,5.239119031037217,1.8780093942620855,60
1,7,7.897598588669037,2.8865696265319793,63
0,2,15.493206768024322,2.7301006485819856,66
2,10,20.38191584774968,2.781513650221643,61
1,3,32.603589184447735,3.8277652319964433,34
2,3,28.674028304869843,3.867058169963264,57
0,3,21.915267829510153,4.120816016634831,61
1,19,5.592452962491248,2.77811250895877,60
1,9,30.198808173060012,1.7835358587097772,32
2,2,25.494020978421126,2.090999210493375,79
0,12,15.046927258174788,3.7137360787074662,45
2,8,27.522992392973105,4.817500021246471,40
2,3,17.594713577772495,4.556204038172383,44
1,13,29.269661358869858,0.8162332417048319,55
1,19,14.105110550244797,3.1963446676182814,39
0,10,16.472574374104987,2.8595105730816317,47
1,3,18.473966634223494,1.9198011082866688,51
2,5,25.85469238145301,4.734946648876786,52
2,15,19.45422618110149,1.6845583191183362,49
1,2,24.707603658793072,3.100407193683898,59
1,5,14.40704621827669,2.5083618890054424,62
2,9,24.970850498858866,3.4317982458891603,67
2,14,36.27427469375118,3.8657741923223923,39
1,9,8.98148166218232,1.4546852076010992,39
1,1,16.238001096961234,3.0803990369306926,43
0,5,37.739433183200475,0.9624220812120301,64
2,8,8.64820646372963,3.7002011076670973,41
0,11,22.503091128194942,3.7297282035258865,39
0,17,20.696903319144575,2.983429629332155,36
1,4,9.092004078585582,4.5930526701927334,74
1,12,31.318854144938825,0.7786300932609882,35
2,5,34.326406140751104,1.9490592256965562,73
0,9,12.824999767222153,4.657284829697574,55
0,18,8.362770436835103,3.836788964708037,77
2,15,21.867926084403774,4.5144570785798255,37
1,8,24.406146885393852,2.16033095546343,42
1,11,13.285149036733133,2.2223104706743513,65
2,17,17.73286189618845,3.1692841958200124,78
0,11,28.190810506828868,0.8236039378763942,54
0,7,35.83672864344106,2.539687153326575,47
0,12,36.10148739946774,2.5277519227995855,43
0,3,11.22923295323799,1.0076650551807185,54
2,11,19.104599409950104,3.138098429918273,46
1,1,34.22978104569226,3.2343075304987927,68
2,11,5.436802366191001,4.494889686522915,71
1,1,33.12054762658859,3.853797695553974,60
0,14,29.00240217231257,3.8142083896553745,36
2,7,13.627848191703713,2.2477087550213692,78
2,8,29.83665258511264,1.3355609142153613,59
1,6,10.757476162180522,2.2358014818779273,61
0,2,13.382242223579789,4.517827302095793,41
1,19,39.17427828333799,3.4178899347284664,66
2,4,5.019534034860651,4.064976420067104,36
1,9,36.0311300294951,2.222852101001248,75
1,5,28.545193976929077,3.796461606302152,32
1,14,18.129334969134813,1.4538160864561702,65
0,6,12.192197060651981,2.726879653476505,58
2,1,26.709165612523524,4.308599284100107,31
2,3,33.00748331048338,3.1929491557253944,64
1,13,29.87539400181178,2.9674514320429655,72
1,1,39.47769774843059,4.401783601996563,60
1,3,20.365008113948928,1.988208926156841,32
1,17,6.420699109175344,2.929594303256316,58
0,8,18.29497808908328,0.6080924636285878,32
1,2,13.608097763846658,1.8660986846713083,32
0,11,28.59995360970136,1.2485063632571927,48
1,10,25.056041957891786,0.9006885287550522,67
1,18,9.55250026599939,2.108268885653815,65
2,14,38.207036932502,0.9931298247583136,54
0,16,13.413058618244905,3.5366413693947165,47
0,6,34.85695004546905,1.8255811709927239,53
0,8,30.954787096245603,4.079381000359994,42
0,19,31.555023332598715,3.706331705478956,70
2,17,35.40539777185589,2.237779246876954,60
0,3,11.118377005239324,2.615902336166946,36
2,10,32.32905705931695,2.352076908976323,61
0,6,39.62930910878736,3.3240492043008705,39
2,2,18.795821622844837,4.660419271709459,54
2,2,38.443863187082535,3.595134584259447,40
19,103,96.32611040323542,110.83713400105934,199
2,8,33.93782131359667,4.326532273106495,60
2,7,33.80921189792638,4.191171491676546,39
0,9,7.3297840493758395,4.571499909615113,34
1,3,23.401210860642777,4.8203086607527394,58
2,17,20.136836649576047,4.483716952939162,47
2,16,14.435238933439278,2.313785438059955,64
0,10,34.035654729104024,0.7659538302669149,54
1,8,35.306957065989266,1.6589903428774964,73
2,2,19.522372597695828,3.892807761465014,59
1,11,10.901124331146828,2.4920150562031496,76
1,6,27.6187977958355,2.243174749430055,64
2,18,7.3513472020096895,2.0405056436351314,53
2,2,29.08806871725792,3.427376356624677,32
1,10,8.6761840812418,3.822926093345501,36
0,19,23.16742578798279,4.369715769557797,73
0,8,11.584366131017848,1.8567704689058746,39
1,6,25.04876056772782,2.0333838410403775,32
2,17,7.722483490164902,0.856717737316786,58
1,2,9.391215316525807,3.285691558072178,55
1,12,25.624358510120715,2.3393943918825246,62
2,15,30.66107839566386,3.672609884213639,50
1,8,37.93883504399695,3.5808631551258223,49
27,133,97.5404544445735,66.70140820629858,100
0,4,27.96309521639832,3.365497793903173,74
0,7,24.57919821165751,3.7016619716414567,64
0,6,5.44867473137985,1.433386869368538,30
2,12,18.466671186106616,4.969606878968726,41
1,11,28.845634117860836,3.325358562734614,35
10,191,96.6486792529701,187.88035129780832,144
2,1,15.133841893143451,1.6292620833315317,57
0,14,17.742632223926893,4.450694356201592,52
0,7,37.7661090778848,3.5325881370312695,78
2,9,11.631103803927324,2.148722922865609,43
0,3,13.389823361872011,1.7430228020860579,30
1,14,24.67660855816693,4.696167004172172,54
0,4,11.56885256082376,1.715809313594523,32
0,7,32.60220797528878,4.121918205712996,60
2,17,6.708881751039795,1.6014483707874743,40
0,10,9.856511677557899,4.862729490732617,78
1,17,13.21960075788593,3.4692753441706325,70
1,17,19.11171800358305,3.490452226802601,38
1,15,12.217449517394481,3.4078388549114265,52
2,5,37.4161517989277,1.8762512174303319,54
2,4,21.118992375321156,1.831821610606126,34
2,7,37.97127836927049,4.053440066185196,66
0,4,26.59495657809948,4.987261276350597,59
0,14,39.74884812149731,2.05465016294694,63
0,2,32.92274227315342,2.0482894571355956,49
2,18,9.488376604147078,2.150260032549352,57
2,10,29.641100778514307,1.958808850033621,55
2,16,17.732957540592544,1.8867010972217728,58
2,7,35.88873942647681,3.689331550187318,65
1,6,29.75969475905556,2.1751615596116918,53
2,9,22.956590456962076,2.7065189360457964,63
1,13,31.697254624421767,4.118902429756698,44
1,9,17.250253102382448,2.802869981567538,56
2,18,8.241705252834226,4.83320229301323,50
1,16,26.63032227172735,1.4856289289019295,61
0,19,37.380350809664954,0.5862229999836388,71
0,16,37.698110030383496,4.898162623968137,40
2,11,6.780744341343057,4.854812538325838,66
2,19,38.28844663237343,4.627742793538219,75
0,13,35.2999172266515,0.6901437189595805,70
0,2,28.288322651877227,3.621745698717672,53
0,13,37.36026624052032,4.197755197053471,41
1,1,29.082929212512706,1.7548326242463979,52
0,8,5.311688493398796,4.355444388390232,36
0,2,5.594376747807157,2.2493501691273785,55
1,10,17.475606064635038,0.7446439322608054,38
2,6,19.53511533481202,3.629779330595005,47
0,9,19.26750851412458,3.7017255463521344,78
41,117,90.19332522351542,61.412073390279275,161
1,12,30.262968944660795,3.438676685640336,60
0,1,18.33748932785017,4.233029986346825,39
0,10,38.13597567943464,4.5717310599976395,61
2,10,9.67597742004838,4.652219008416729,62
2,1,18.586729444762895,1.9108869735710745,61
2,11,9.092368174444214,2.391400701622622,52
1,19,30.55842853099902,3.630044511277816,63
0,3,31.593584991827658,4.486546474651769,54
2,17,24.021400902854392,3.4431042923139565,43
2,15,21.744451083423773,3.406324736703811,42
0,18,28.70090557879541,1.6029753372327717,57
1,7,14.0814170664371,0.8178460527979772,67
2,14,37.34955148276532,1.7598347400851129,45
2,1,30.450981769366532,3.3949094122077863,57
0,17,25.74906334354131,1.935552711126397,50
0,18,8.995455763281681,3.2967892394559546,75
1,7,9.467636464900043,1.6329348891653082,68
0,14,32.11993057671674,2.1825202880440777,36
1,8,20.25515446487616,3.2340474838422892,56
2,5,8.088134582049992,3.720331370620195,32
1,12,7.40432593584095,1.6803662879962247,36
2,14,19.080510577508797,0.8835374382922637,33
1,18,31.140902029758582,4.650285165641282,71
2,17,17.815754335357646,1.7131415844664095,56
0,4,29.32445783727726,2.5705193488652887,75
0,6,17.327053379610483,2.1008586122136736,50
0,1,29.852239267223347,4.916407259443544,42
1,15,24.396664325267132,2.4011071417123224,74
0,10,34.95703106907742,2.7113639209437173,49
2,16,12.689291281009357,3.161687871665751,41
1,14,15.088134304405004,2.7626376646814403,75
1,5,17.623265074658356,1.3283337128948935,31
1,19,6.186669220395826,3.7499113700273567,41
1,8,37.6055481567437,4.9017202178732955,41
1,11,37.02380223678002,2.8216787635723226,51
0,5,28.741777938547273,2.8642408778437733,76
0,16,7.6297298395328355,4.539118715728025,79
0,2,31.94304709063217,4.528933106401503,53
1,14,14.763313532455141,4.330673160089946,62
0,6,16.391643335523952,2.581097003027139,46
1,10,9.113942800875602,0.6879928258140968,47
2,14,27.667149971137363,4.540285234031556,49
0,9,33.93317435288206,2.8278091412502877,40
2,4,15.964723732727705,1.9260967532210396,52
1,2,35.45274140677155,4.137361801266422,35
2,5,31.072589184916524,2.127923595609692,74
1,15,18.96859778284302,2.773196239078221,35
0,19,28.033235524486813,4.973640935916435,48
1,15,30.335057068856297,3.636520319687695,43
1,11,9.278306560033766,1.4811767093874257,77
0,8,34.680346240280414,4.39718367112296,67
0,10,35.617810254509564,4.26435244683456,52
2,17,33.46816522440568,1.7049131077914033,78
0,13,38.73608291035095,1.474502276907487,47
0,3,26.942410195384248,0.518145524733604,45
1,15,13.759629404508399,3.2328874001417223,68
1,16,11.288409306236446,1.963692956231184,48
2,7,14.187134221358031,3.6749637067150087,44
0,12,21.399412823681693,2.3556132499088878,30
2,16,6.626750725084355,3.6637775995776005,53
0,16,14.542542990822547,3.126668403389869,44
1,3,18.66021995277883,2.7355291602283316,58
1,11,25.816600200734108,1.2742914819693727,67
1,8,29.350257517963747,4.796484089380584,69
0,11,12.993473884242078,2.543562692721182,69
2,4,7.88837040961929,2.6565141763099693,43
0,17,34.732331772077316,3.889875845075176,69
0,8,36.49610655775384,2.156515017954548,40
0,16,15.269413267589897,2.963647814742766,48
0,9,10.617711831980332,2.4178454610902858,30
0,6,18.437589616191858,3.9831513325287933,60
1,4,10.043961150303138,3.8820917477563297,33
1,6,30.64016262671676,4.240631284596299,44
1,10,31.977526167360868,3.8455549956937043,54
0,17,11.532909647660176,1.4878752204746166,45
2,17,37.10092928516712,4.176120510683076,36
1,7,21.334844428291028,2.984259806526617,56
2,17,15.71729505455042,3.309061910996204,39
2,8,36.41441475977487,1.1003251192750063,47
1,7,15.644682534879498,3.9839155513643503,65
0,3,6.97523903532597,0.9485367481087366,45
0,13,22.05326951640292,3.4994488442761296,33
1,11,16.59899666953169,4.41446550984327,75
0,19,23.421864116525338,3.6773919290591817,67
1,18,30.30688873570977,4.044412448658752,59
1,5,34.21443964679771,2.044185601133726,68
1,18,5.52835594624641,1.3159061547984987,63
2,12,38.50632833497995,4.577457967356399,70
0,19,8.508511216003289,0.889818688059049,56
1,8,23.876509859651826,2.953904873362032,43
2,1,9.946319434770793,3.0027892861779013,56
2,2,15.894207866682315,4.103022429346934,72
2,7,39.84092159658345,4.8151173984088445,70
1,2,8.874910146515761,4.799639748301056,73
1,14,18.806640885538894,2.8363378328973776,40
1,14,11.81955390091425,0.6038828152844556,39
2,2,33.68479087739739,2.204319415368544,39
0,17,31.21862004087547,3.785535091209689,46
1,7,11.933807170306544,4.389868817845359,50
1,1,6.88065079168099,1.8629563146036752,66
0,19,38.77424688263889,0.8479097610329005,69
0,1,24.83806299247978,3.700056830298786,41
0,6,6.72614979341743,3.9588129909434837,62
1,12,7.622909650452295,3.4737095540019394,41
2,17,13.733427808902587,4.2421839624067434,75
2,3,6.89838362269628,3.4731365858527488,77
2,8,5.773911475582568,4.994315236260143,44
2,18,20.161367910381195,2.1507222944956164,74
2,7,20.898007741116892,4.606459005414568,61
1,5,14.287112617436124,4.4142797971574845,39
1,19,16.946697251442345,3.186386014703849,69
2,16,37.14537819349567,0.662098268493,54
1,2,13.623340298457434,2.3199774626074015,64
2,3,12.611755287894407,2.5181155849756602,40
1,18,27.16904689539885,1.1322884273506613,60
2,16,8.434939655077997,0.7044264643421323,61
0,4,9.739317085440252,2.15339749764282,63
0,11,36.602539772801585,4.570814915873632,48
2,13,28.04734506466848,1.0330795191180864,30
2,17,36.51262465594064,2.368249450098223,73
1,13,30.43436415313885,2.3073035641785746,39
2,5,21.062537539337217,1.5968904352338926,66
1,3,21.58285623511313,4.952175429373907,47
0,11,6.658293969257645,1.332216877203031,68
1,13,18.91843428490844,4.814705600766637,72
1,5,14.217863736970974,3.085916407830146,68
1,8,8.22155848261143,1.039563774119572,41
0,2,34.985907038706415,0.5569900402433228,57
1,15,35.9531185683591,3.69201587985392,34
1,2,9.304671630708599,0.6436103440104022,48
1,4,38.17483944916615,2.900588127016329,44
39,58,84.00585657181175,108.13882388514587,170
1,14,11.339770255724112,4.427104581063439,62
2,17,7.632128962029069,2.427771868557585,39
2,8,9.053655290759448,2.1072362478850684,36
0,6,10.576372318730273,1.5219636694904355,70
0,10,39.77181446553431,2.318678557061279,66
2,15,23.693279347200082,4.834516323668097,43
2,9,29.261295329542335,1.8366807769587516,58
1,10,17.309503601069416,3.9529968861340037,59
2,18,39.8281974934088,4.091828288296171,54
0,4,35.01811103889791,2.495890414502039,42
2,16,11.224235541776965,3.287890785731876,49
1,12,9.512769322190284,3.9903377568103395,79
1,5,15.029642685192936,2.7455278836825783,63
0,2,8.249023087660852,2.0896621896050904,60
1,7,9.962783084744824,1.237319242117414,64
2,8,33.73412682957756,2.566634381769162,40
2,13,10.83961537914083,3.329579102920591,46
0,17,38.90288592914807,3.553954529255107,48
0,10,18.237752820514466,1.0073997729201942,58
2,11,13.118063309436064,4.683209476584022,67
0,2,15.046261916373616,3.834996354557317,75
2,15,38.54404331402286,1.5663545568000936,45
1,6,13.136361714214013,0.6148751755019721,38
0,12,5.053958056279684,4.347731671207988,47
0,8,24.04870689553162,1.2102322253301412,62
2,1,28.447902985703386,4.513795763740823,46
0,5,28.354025418112013,2.3685393881221515,47
0,16,14.927459255146209,4.3155055735951215,33
0,3,16.309032569164028,3.0939819085534053,36
0,9,33.72176552234632,4.546277044840383,60
1,9,9.747358067751811,3.686328739314468,46
0,19,37.50984944939002,4.61489176222607,79
1,11,29.98874787387658,3.307799271385036,62
1,18,6.10725210776592,1.9966738167045512,43
1,11,25.701978348666916,1.417003597668431,74
1,12,32.17666148959118,4.495073082938353,42
2,7,9.919018605382668,4.8082356751548305,63
2,1,14.455030020058329,2.4603079075292937,54
2,4,26.282803922645474,3.023067054108388,64
0,11,18.01148918066533,4.681592553182093,69
1,3,34.812693411333875,4.240081993861809,39
2,15,12.213361818395667,1.063202776633911,77
2,4,27.169824472655293,0.5176380469334347,72
1,2,37.52512291038951,1.820419930820089,32
0,9,29.19549524841155,1.8911017467312354,37
1,6,12.86346223490241,0.7936463430322622,76
2,10,11.980135828060346,2.6289161278563156,32
1,18,22.30274140850174,4.852574228358618,34
0,4,31.19340545215464,1.3879080744589054,48
2,15,36.82242404314181,1.3175369510011992,74
1,12,16.39226061723928,4.771062740993725,36
0,9,20.13547191439789,0.8204617743230446,57
0,19,32.06643445238788,4.182750750610698,79
20,75,82.48547657932768,107.1192028317042,129
0,14,35.41180805451468,4.689423472631276,43
1,4,21.410117652150788,3.2052034468910167,52
1,5,38.63065104864747,4.172879642933724,68
0,12,15.2840763810078,2.48842048233654,54
2,15,10.1288974531912,2.12411768585139,52
1,10,9.828379890742115,2.2023672722807435,30
2,11,29.471878514077133,2.500065360320701,37
2,19,14.436554004951489,3.576524728023084,46
2,18,20.764107175505963,1.184532482578486,34
2,11,17.758055626348845,1.8499288979304327,79
1,13,28.913453246787824,2.6805811671850504,31
0,14,5.734887201660443,4.218384485953475,61
1,14,25.982498370221307,4.4821057452772965,78
0,7,27.164597710467522,3.681624211395576,75
1,13,28.49211236224165,2.6250004628617973,40
1,18,36.0483834470914,4.4350324356259865,34
2,8,35.88714969779596,4.157423583466159,58
2,7,6.85688594411496,2.543467078860804,74
1,7,18.787685945973188,3.567864169240154,73
1,7,5.295447006773769,0.8249385118805238,38
1,13,11.319423918577538,4.940788164972128,35
2,6,29.582190924850472,4.57179118053037,70
0,9,14.066426637265751,2.2196286944950456,73
0,16,5.438614926083071,2.1425086278606216,58
2,12,12.202163651534967,3.7294874866103207,50
2,16,13.253338409634642,2.6819474661933205,32
0,8,9.745193001791943,2.086456172173223,32
1,11,9.236201302457905,3.2321175607157615,62
2,10,39.861068354272234,1.74512869750372,41
1,12,27.30061904868332,3.576758105027637,57
1,8,30.24457441138389,1.4792422927323368,54
0,17,36.76666829521869,2.850028218760418,33
2,5,5.641604519865969,3.0490387444023366,66
1,9,12.556484948455408,0.6327925312331977,67
0,14,20.84842772701714,2.814599891967282,33
2,18,30.72021320540514,0.7351480311960649,36
2,14,29.216965584123766,2.6708079961742968,73
2,12,8.629413755558026,0.9121324393320275,53
1,5,10.2047598080087,1.3759353493983038,62
2,18,5.437382814265285,2.5961002467966554,33
0,19,15.373496326437966,2.24425020422724,44
0,14,25.660896474991667,1.1691048370332433,78
1,13,22.819890704801313,1.4146800866405882,49
2,7,9.85220872991824,3.981826285495727,56
1,16,38.51815314034136,0.6880676148718501,59
0,16,28.150660784050523,4.9126462715830215,77
1,14,39.57083162385722,4.775402706278874,39
1,8,27.57320347650283,3.7214650829883884,49
0,17,21.88642411577885,1.8908339531262843,53
0,2,9.125419283293112,4.021753427389012,57
2,14,25.304271741448147,0.6204667828350064,50
1,10,36.830681292495186,4.667535177238813,77
1,16,13.733370991005913,3.1881699973826407,54
2,14,20.885982750378417,3.241786512006717,76
1,19,39.26036995475079,2.253716500993329,74
0,13,34.71978524569187,2.4006432008967513,31
1,12,17.83481061181586,3.5402212285040706,49
2,6,25.82348010635993,2.8375317906584923,56
2,13,22.593950925733182,2.7442383960794907,44
2,15,16.85866353812981,1.1032991491204958,40
2,3,20.294664320571307,3.4022802170362856,78
1,2,27.337017971174888,3.8908263194233434,78
2,11,37.69614796064596,2.019241840700392,42
1,3,15.05575150094752,1.2861270694836011,47
15,163,93.08863317968354,180.95963232353182,187
2,2,19.164895417752447,3.8145039766623756,51
2,8,37.54381575724488,1.5516293334681368,74
2,7,16.944554487366762,2.464166183903631,52
2,11,32.73860487660825,4.739197271489706,52
0,6,12.487278731550418,3.274681397529039,40
1,10,16.851885730906424,4.207808547067883,36
0,12,24.579967573669208,0.9154696788913099,36
2,12,26.079920717704866,4.773513551766395,51
0,18,12.746987706479787,3.62997051260384,61
2,19,17.531087027849175,3.8238797411517207,71
0,4,15.395103569108333,0.9526269062192011,62
1,10,10.646606724318893,1.3391223205224614,37
1,1,9.730813949809033,3.557277460979019,45
2,13,5.896554024745986,3.532735948582051,57
2,16,14.864184308662878,1.3014213207369583,57
2,6,30.96844670990267,0.750372649762441,59
2,17,19.745010812610644,2.168361571959357,75
2,17,17.474864224626323,1.332860500886146,49
2,2,15.05485581581516,4.47646958996155,69
0,16,27.176066858205502,4.024801018911371,34
2,9,19.76115340827133,0.701239487608158,32
2,3,7.411149038309449,4.003447600612432,49
2,13,39.00336608486418,0.9030652480181507,73
1,12,29.518804632697027,4.635989973597728,53
1,7,5.908260701473526,2.3114699110192016,36
0,19,18.390289163220594,0.726339568117105,63
0,13,34.57662560428648,2.615619311524497,53
1,3,19.215685299694435,1.1328657490843315,79
0,16,30.913209114762363,1.990009956421918,58
1,19,20.56985739064823,3.7140105389199403,73
1,19,16.991315491052443,0.6952821439983112,71
15,60,99.99890518381896,70.69233861456766,154
43,131,97.7794558238574,111.0878839261183,135
2,8,24.94208841341681,0.7358113567788069,60
2,18,32.498385254908754,3.0342393667988885,75
2,9,22.21887307422638,4.006319685515263,46
2,7,31.64906127975968,3.750214429754804,76
1,5,11.96648855186234,1.470987880307617,57
1,19,7.165104672447969,1.503530555197548,33
1,9,35.78702287325432,4.08330040589186,67
